6.3599056,6.371338,0.0,0.0.1,0.0.2,0.0.3,5.8083298,6.2004209
-5.0965680449379045,-7.316622529375175,0.0,0.0,0.0,0.0,-3.887278440526347,-4.277748161313012
-7.759475095583887,-9.812210344541542,0.0,0.0,0.0,0.0,-6.359770926780061,-7.692656511805691
-12.032633394086416,-11.359903849823644,0.0,0.0,0.0,0.0,-10.492276071183985,-11.033561993911333
-8.139487702058489,-7.870502883574105,0.0,0.0,0.0,0.0,-5.69126510487316,-7.683812353269868
-6.792468272923837,-8.004563702066081,0.0,0.0,0.0,0.0,-4.664657288451248,-6.953353746053124
-13.099213293923723,-13.859170075272836,0.0,0.0,0.0,0.0,-12.177211197071982,-12.673857426443185
-13.206086061109426,-12.999858127419554,0.0,0.0,0.0,0.0,-11.845092198163586,-12.523783767201767
-10.512073879769055,-9.545054237485461,0.0,0.0,0.0,0.0,-8.430784191078828,-9.701341067418957
-5.286848988918865,-4.6977149956194,0.0,0.0,0.0,0.0,-3.2435251457766783,-4.1776729953539276
-8.596089600788245,-7.550913124660147,0.0,0.0,0.0,0.0,-5.857162976462009,-7.44453255511183
-18.151435653667033,-16.943022287692347,0.0,0.0,0.0,0.0,-15.399836487768185,-16.65183829447545
-10.005985196470574,-11.902679215580324,0.0,0.0,0.0,0.0,-9.723655986779537,-6.387018771138723
-0.31394478665522974,-3.7132733761762706,0.0,0.0,0.0,0.0,-1.7296640010174356,2.885778806687204
-3.5815569708024357,-5.258841872899262,0.0,0.0,0.0,0.0,-4.135931180018973,-3.9654692801419738
-6.056928776368766,-5.545507522020511,0.0,0.0,0.0,0.0,-3.6456399557546284,-5.239173562245352
-2.794537244347411,-1.9352032837672926,0.0,0.0,0.0,0.0,2.2195878635320416,-0.44777214286177464
-11.590206805749665,-10.432807127251113,0.0,0.0,0.0,0.0,-8.126663838372567,-11.869450823834038
-24.571171235366897,-23.462963365069974,0.0,0.0,0.0,0.0,-23.909195441404176,-25.271014508624877
-12.760653867171163,-13.365844191186603,0.0,0.0,0.0,0.0,-11.542157304581975,-11.878698736780684
-3.110006059681653,-2.5141371012199287,0.0,0.0,0.0,0.0,-1.1480668353922048,-2.679492182135561
-11.284437408133206,-10.466648490374205,0.0,0.0,0.0,0.0,-10.455408735422665,-12.789813547502137
-2.461574335618426,-2.637679559068707,0.0,0.0,0.0,0.0,-2.068344059311026,-1.6062326402793385
3.022434207577764,3.716989997369503,0.0,0.0,0.0,0.0,4.008190850549935,7.54072968930591
-14.149232540164114,-13.68395675377881,0.0,0.0,0.0,0.0,-12.278130767283397,-12.74163888433827
-11.81282735163212,-12.25183596500396,0.0,0.0,0.0,0.0,-11.83888669023228,-12.081844473363159
-2.0614670828445143,-3.568977627381104,0.0,0.0,0.0,0.0,-3.5374169759589864,0.28185314513396625
-7.656717951842608,-8.173961238306768,0.0,0.0,0.0,0.0,-7.15283819808878,-6.485579178445084
-8.960233082389063,-10.083426159359462,0.0,0.0,0.0,0.0,-10.36028050299843,-9.64011562408447
-4.986507389621449,-7.505975305086953,0.0,0.0,0.0,0.0,-7.1890216493329655,-5.74698878840118
-7.830668653488502,-7.60246408726922,0.0,0.0,0.0,0.0,-6.964569803793482,-8.073755657962124
-15.164399919262946,-14.815687231872479,0.0,0.0,0.0,0.0,-13.473299028410693,-13.825796621444162
-3.5396872806996176,-3.464269240031514,0.0,0.0,0.0,0.0,-2.4595541756974764,-1.382073316089123
6.2557757997353125,7.714251121239843,0.0,0.0,0.0,0.0,5.15551189028359,8.063061414049246
-4.745578887194749,-4.9627599011690045,0.0,0.0,0.0,0.0,-5.630920318898889,-4.181851405941107
-3.2547523311994397,-6.025629563913391,0.0,0.0,0.0,0.0,-5.548643468034153,-3.8219234228045194
2.180938333754915,-0.9552351882886926,0.0,0.0,0.0,0.0,-2.0634483057398056,1.8658011717501042
-5.444415470485917,-4.127955941190236,0.0,0.0,0.0,0.0,-3.2690673383503777,-4.134052115956807
-9.14407147841471,-5.538341092806709,0.0,0.0,0.0,0.0,-4.327970662243987,-7.933578018932692
-4.676982283855184,-3.372768486484212,0.0,0.0,0.0,0.0,-3.1118818905773056,-4.1972677557006906
-5.766031558706561,-7.330026585152267,0.0,0.0,0.0,0.0,-7.662838102150783,-5.717820694123682
-12.598728376309404,-13.162092612280487,0.0,0.0,0.0,0.0,-14.109032177618456,-11.944689234418407
-3.6916835632545046,-2.907594659077026,0.0,0.0,0.0,0.0,-3.420161476221782,-3.3038601276391018
7.580236760179077,5.090790060789476,0.0,0.0,0.0,0.0,4.7219729276709455,5.1574895897548805
-10.27589660535048,-2.036002820709351,0.0,0.0,0.0,0.0,-3.9922393490830546,-5.559334587288218
-2.2040889760244298,-11.125940596691516,0.0,0.0,0.0,0.0,-8.372303453141642,-10.382851874812383
32.11821960789529,-7.536489739417335,0.0,0.0,0.0,0.0,0.46071503572246847,4.187567029985063
7.909383728164288,-1.2908297493410843,0.0,0.0,0.0,0.0,-0.22455131985736548,1.9649551952676143
-14.737433148824351,-5.644669239990817,0.0,0.0,0.0,0.0,-5.585681922705131,-9.436712141255954
-0.23530392378254336,-4.1435440295361,0.0,0.0,0.0,0.0,-0.4317254929938339,-0.882097604909079
-6.998664981463801,-4.980836332039959,0.0,0.0,0.0,0.0,-4.91665477121458,-2.8832397332979123
-9.094077424881219,-5.959174806940506,0.0,0.0,0.0,0.0,-5.8356196263781515,-8.290183853821368
0.26065015481406073,2.347593102584635,0.0,0.0,0.0,0.0,1.8173046002331799,-0.3896059427777631
-1.4356654345665023,1.3509638084591193,0.0,0.0,0.0,0.0,-0.616008494774065,0.44766746316546124
0.6314757067619002,-3.3732583383612504,0.0,0.0,0.0,0.0,-1.9396949211282517,0.5966776302650291
-5.904211619396423,-7.426709175678034,0.0,0.0,0.0,0.0,-7.1314862828523395,-4.082549753767178
-14.356856458485378,-7.955474865622994,0.0,0.0,0.0,0.0,-10.387441185621832,-9.54777855254611
-0.1479362982477989,0.2665224584536339,0.0,0.0,0.0,0.0,1.8585682839632702,0.309694896892878
1.4321267028872975,1.7115920570107606,0.0,0.0,0.0,0.0,1.790621445038537,2.266247420143633
-9.11678285796032,-0.5555176470498718,0.0,0.0,0.0,0.0,-7.476965756994614,-4.371018288096762
-2.423299855622629,-0.45535698555797655,0.0,0.0,0.0,0.0,-3.0166557425634113,-1.4368184678066558
2.06841169147065,-1.3642295677326526,0.0,0.0,0.0,0.0,0.6475758607716153,0.7939766246167935
-4.0517717300273,-1.692219708486898,0.0,0.0,0.0,0.0,-4.199933395072374,-3.495086557678409
-10.639929451688275,-7.976705500002373,0.0,0.0,0.0,0.0,-11.398862717804752,-9.483641778571346
-11.528821821955544,-9.831454869540151,0.0,0.0,0.0,0.0,-10.112431437029562,-9.84842505334991
-3.911674080284642,-4.538541873141043,0.0,0.0,0.0,0.0,-0.2996098862205589,-3.710304505476011
0.9976633244081322,-5.915136932764606,0.0,0.0,0.0,0.0,2.050317739725977,-1.324598305688583
-7.446532412251698,-4.997466658430324,0.0,0.0,0.0,0.0,-1.7358475055139644,-2.0663661489610936
-0.978103192484417,-4.027155016947697,0.0,0.0,0.0,0.0,-4.950312218562427,-1.882288453765694
17.65665151347492,-2.2841105120138865,0.0,0.0,0.0,0.0,-1.263428427511278,1.0993328796016013
5.61095793077489,2.8438963532017247,0.0,0.0,0.0,0.0,2.2942962957035617,2.1390581717710395
-3.3941056317083693,-0.2727572535092777,0.0,0.0,0.0,0.0,0.20662841588887615,-1.3577860853794448
-1.0375308649454693,-5.272917014819625,0.0,0.0,0.0,0.0,-2.500718337256164,-4.1535295182047465
-3.557582211485176,0.129566822021299,0.0,0.0,0.0,0.0,-1.5387997349148157,1.1068555328343948
7.989172115383924,8.425050353205298,0.0,0.0,0.0,0.0,7.783292672195852,11.10450851663372
-6.469128402262854,-7.394529085844546,0.0,0.0,0.0,0.0,-5.474723701883849,-4.756446311293141
-16.13557062265953,-11.448321546784605,0.0,0.0,0.0,0.0,-12.673618209764857,-10.58928887853224
10.036383065102498,8.808846734804325,0.0,0.0,0.0,0.0,10.424596063751595,10.563592589881763
1.0420098091323327,0.6546470534510982,0.0,0.0,0.0,0.0,3.23604937510169,0.013623866171396845
-11.712037300995888,-4.8690867753281575,0.0,0.0,0.0,0.0,-6.547438371684109,-8.150997652835864
3.825539873183349,-0.4438634326129894,0.0,0.0,0.0,0.0,4.96533412412397,1.1567160156128293
-6.439459672967552,-0.21387413156989882,0.0,0.0,0.0,0.0,-3.8657546407246444,-4.125226040081991
-22.23438857145697,7.928382925282624,0.0,0.0,0.0,0.0,-16.139550264409856,-4.921849942884968
-5.6576047012713575,3.0393697929163133,0.0,0.0,0.0,0.0,-5.827642972767498,0.9248620673203741
9.834100197491736,4.526093478167302,0.0,0.0,0.0,0.0,9.221630526535971,6.26265875598254
-9.056386522577112,-7.861529857583897,0.0,0.0,0.0,0.0,-8.48787270855222,-10.468390099095554
-22.32516861593833,-26.962384377984257,0.0,0.0,0.0,0.0,-25.265564601742778,-24.44129546333214
-3.3693277229906693,-4.428719437780283,0.0,0.0,0.0,0.0,-2.9016087001116344,-4.7654261971460645
3.552290686483281,5.643693687612046,0.0,0.0,0.0,0.0,5.8943943635391545,2.754964624727484
-2.4213955367695035,-3.4551426793766433,0.0,0.0,0.0,0.0,-2.110968584139158,-1.8079719513823966
-1.6499600398116951,-2.4769951684432825,0.0,0.0,0.0,0.0,-1.2236624388829416,-1.948950122238805
5.9484439735058725,6.629942347595055,0.0,0.0,0.0,0.0,4.038907980369048,4.757963091571552
-4.17107770572839,0.9119681197744631,0.0,0.0,0.0,0.0,-5.588553229460983,-2.082063701357226
-27.759744275542417,-21.20811956088602,0.0,0.0,0.0,0.0,-23.295811151493506,-23.623041003623506
-10.756088888359315,-9.589895029693974,0.0,0.0,0.0,0.0,-7.430380779942163,-9.700286351477091
4.647603916283701,2.749032134096182,0.0,0.0,0.0,0.0,2.836526018143469,2.8962927350146033
-3.0413989189175004,-1.3940094435553485,0.0,0.0,0.0,0.0,-3.6608615110828144,-2.7335664222682885
4.771953545958492,3.730624040151647,0.0,0.0,0.0,0.0,6.4559495002004255,6.098187425216342
-6.188907500472526,-6.1089803295853615,0.0,0.0,0.0,0.0,-4.971010432243165,-4.501817136095736
-19.811925572622393,-11.219838853762795,0.0,0.0,0.0,0.0,-15.409099967839945,-17.220032322680165
1.1644964480132602,3.493455679823553,0.0,0.0,0.0,0.0,2.889168381922342,1.4540100497778226
3.140378573074763,4.108132337102532,0.0,0.0,0.0,0.0,2.4331946079087143,3.2140358411126355
-14.332775601470964,-6.984757681613954,0.0,0.0,0.0,0.0,-8.35377475360139,-10.741903569053138
-8.636012704668508,-8.464871317136794,0.0,0.0,0.0,0.0,-16.379438985630255,-9.94356626976007
-7.912914738082577,-8.051790125158062,0.0,0.0,0.0,0.0,2.2191242412783447,-4.662466308281094
-17.770905495663666,-12.423097019082366,0.0,0.0,0.0,0.0,26.230335079458815,-1.3525961510670321
-7.429928122493419,-7.330343561157631,0.0,0.0,0.0,0.0,2.7537833144168773,-2.585654828147738
6.684822077378612,2.164692343824036,0.0,0.0,0.0,0.0,-1.8737430627874834,2.7043068403770367
-8.476273622538738,-9.097868032398132,0.0,0.0,0.0,0.0,-6.0067626683103805,-6.060676828425651
-22.887370408524074,-17.43709205024913,0.0,0.0,0.0,0.0,-23.27624609070839,-20.6655810116195
-8.4392050464624,-6.121128518195684,0.0,0.0,0.0,0.0,-5.943346932029561,-8.203220653150794
1.099053663565171,-3.166806483261179,0.0,0.0,0.0,0.0,-0.6145939241129093,-0.6076665066432549
-0.06644429688923975,1.102583919425401,0.0,0.0,0.0,0.0,-0.9328830508156002,0.6312988464919533
-2.4133917778492173,4.046740265624043,0.0,0.0,0.0,0.0,2.8421013062706075,1.1977786707606497
-2.484449750413487,2.081178158772873,0.0,0.0,0.0,0.0,0.695651021542277,0.7144341818213105
-2.6576397013996234,4.463012638987395,0.0,0.0,0.0,0.0,1.524634580238435,2.3763624930033656
-5.968325900367931,-2.5902857567587003,0.0,0.0,0.0,0.0,-3.0534386029504232,-2.162209748545355
-1.4595796274937898,-4.82762648340416,0.0,0.0,0.0,0.0,-4.5871825651001314,-1.1777692128124382
2.1674635780589346,-2.823852555583958,0.0,0.0,0.0,0.0,-2.254737334426975,-1.2182635387410035
0.2302533875461419,-4.240180175324291,0.0,0.0,0.0,0.0,-0.7124610775861386,-3.358493693801729
-1.7029070934121073,0.017924755103484118,0.0,0.0,0.0,0.0,0.5708765256704736,-0.6763329467415308
3.781414567419029,3.770525741712142,0.0,0.0,0.0,0.0,6.42923273055851,4.251211522946718
-6.8553961672796415,-7.293218884718195,0.0,0.0,0.0,0.0,-4.439372754778145,-8.09950653938162
-27.850191389359626,-20.9101489832188,0.0,0.0,0.0,0.0,-23.245102177207105,-25.815398531556312
-7.150218137126192,-4.818183632880769,0.0,0.0,0.0,0.0,-7.604503102914456,-6.120692425435512
7.857563352144368,8.384155208904271,0.0,0.0,0.0,0.0,3.2237564058674564,7.406412234499083
-8.410795254576856,0.1760134215039688,0.0,0.0,0.0,0.0,-6.4046715791276645,-5.621482314105515
0.296021075117775,-5.41455423946001,0.0,0.0,0.0,0.0,-0.4558503573120044,-2.334698120457466
14.491768979485276,-7.21418844828046,0.0,0.0,0.0,0.0,9.756946152032873,7.080932903693307
4.388281566425277,-0.318384963446997,0.0,0.0,0.0,0.0,4.6139168146695155,3.274102368051978
-2.5283589424150135,1.1036512777221965,0.0,0.0,0.0,0.0,-3.0211704827335875,-0.8545771305568267
3.9871150986578106,0.6307819636855302,0.0,0.0,0.0,0.0,2.493054608463442,4.59858117434102
-6.003675128498768,-2.708008029514266,0.0,0.0,0.0,0.0,-4.183074886200631,-4.648654737684373
-18.09029108418231,-13.966782324291383,0.0,0.0,0.0,0.0,-17.941061226188868,-16.593696456949584
-4.0888501896440586,-6.164395982001483,0.0,0.0,0.0,0.0,-7.844104754030202,-3.9426876780946536
-1.0784000956174555,-0.24314735347050404,0.0,0.0,0.0,0.0,-1.757974249698964,-0.06679510104914659
-5.856823681238834,-5.970982421712616,0.0,0.0,0.0,0.0,-5.657891227673501,-4.388280835061682
-4.958768425358054,-2.7550569933516966,0.0,0.0,0.0,0.0,-2.6849772486793304,-1.8468333890819437
-11.215883895891505,-3.4066551508607184,0.0,0.0,0.0,0.0,-4.554751662887355,-6.518374842182726
2.3492620279740866,1.9088038727523546,0.0,0.0,0.0,0.0,2.061959303094388,-0.07961698580489364
11.291577603118176,7.816960251311782,0.0,0.0,0.0,0.0,6.736229868894846,9.654614001489662
-0.7930689747491471,-3.394913935296541,0.0,0.0,0.0,0.0,-5.688149164793644,0.5125169554938809
1.1001183672234216,0.8141989557550191,0.0,0.0,0.0,0.0,-0.47875590965186465,0.418900703172186
-6.062307749499263,1.541770386096494,0.0,0.0,0.0,0.0,-1.922686866292403,-0.549145896813932
15.753702860312165,17.00147392482365,0.0,0.0,0.0,0.0,15.083732187151387,15.891206367029776
50.23264480254664,44.37397126369627,0.0,0.0,0.0,0.0,47.02559994676154,41.64724780704931
11.418369004649598,14.607678306199764,0.0,0.0,0.0,0.0,10.973517906319238,11.52070400533775
-3.0550834388946684,-2.483243336235138,0.0,0.0,0.0,0.0,-0.5025174648704125,-2.2299283834398245
13.945406165602776,3.7423077965643246,0.0,0.0,0.0,0.0,18.21799933265096,9.585754886012118
-12.396177112930252,-5.104959349387905,0.0,0.0,0.0,0.0,-4.165460780269853,-6.110230472492532
0.4150110643400054,-6.404024855752122,0.0,0.0,0.0,0.0,-7.872186286973004,-7.404788596477382
39.26275942377797,-2.4114192878962704,0.0,0.0,0.0,0.0,6.737148312105362,9.892480668730123
12.419706330408177,4.0099058475659275,0.0,0.0,0.0,0.0,3.9490265183118773,8.014364248750745
-16.75004014248234,-2.898928127074355,0.0,0.0,0.0,0.0,-6.3274517532137216,-7.820663662136432
2.855474977744703,0.2045655777407076,0.0,0.0,0.0,0.0,2.2561240172215253,3.726020125937688
13.242414287064712,11.101105008704508,0.0,0.0,0.0,0.0,12.11768609942413,17.164856326557285
9.661154479321542,8.058106329966709,0.0,0.0,0.0,0.0,7.604690572587571,10.01692320907989
3.1874176040532083,3.0028918918344627,0.0,0.0,0.0,0.0,2.752149748057878,2.7793215352349607
-7.167512689229186,-6.04637957465775,0.0,0.0,0.0,0.0,-3.7728861865180567,-5.861780773266095
-1.381460447265958,-4.284562035440794,0.0,0.0,0.0,0.0,-1.5044357059287141,-3.5896508613724287
-2.496179919122609,-2.3147936212699234,0.0,0.0,0.0,0.0,-2.817235064795394,-0.4652054804530845
-6.32156001365816,-3.6194399154955614,0.0,0.0,0.0,0.0,-5.106874286211806,-2.4245792739000174
2.651397402659903,0.5033764533791217,0.0,0.0,0.0,0.0,2.033861472847617,1.777355509148502
-10.089840121383624,-3.615290372950371,0.0,0.0,0.0,0.0,-8.853366489773306,-4.672270024828153
-18.73781300525675,0.22072666775266403,0.0,0.0,0.0,0.0,-14.733362322907812,-10.634872127649775
-3.1842010416312463,4.244008313737576,0.0,0.0,0.0,0.0,-1.0693589598680018,-2.179168175647882
1.3211176172740888,-1.029740204656242,0.0,0.0,0.0,0.0,-0.046189649320500153,0.8501253241618286
-0.18901571816750476,0.9194182944789654,0.0,0.0,0.0,0.0,-1.782058131481869,0.3899053867206622
6.306904670155606,1.8244681424708629,0.0,0.0,0.0,0.0,3.4961621713454347,5.532844483410599
3.629188678344748,-0.7568795187503863,0.0,0.0,0.0,0.0,2.083796019552603,3.3526213339370443
-1.9649000329844162,-1.3982851889551988,0.0,0.0,0.0,0.0,1.581706695244643,-0.39426849089591265
7.921056790161749,-0.20676474050825727,0.0,0.0,0.0,0.0,5.474338528119776,3.165504418743732
1.1969531966779587,-0.9095525983832474,0.0,0.0,0.0,0.0,-0.5462263513917681,0.4256053225340783
-3.8969049358885037,-2.961093560383404,0.0,0.0,0.0,0.0,-7.08555514563682,-3.6689102371018665
13.75037407207883,0.5030946285672607,0.0,0.0,0.0,0.0,-0.8808900679763619,1.966519741359416
5.51952149912277,0.874302707865651,0.0,0.0,0.0,0.0,1.4994127368454848,3.3864312961190572
-4.32850714896394,-3.5336778123561863,0.0,0.0,0.0,0.0,-2.355486194053284,-2.9973077186866575
8.925783817425232,2.3780864008755382,0.0,0.0,0.0,0.0,5.890611555724516,3.551491832041064
14.256195615336052,10.289152585908717,0.0,0.0,0.0,0.0,12.855652461666294,12.390204784624682
7.970503765582871,6.649321077858877,0.0,0.0,0.0,0.0,5.9988289948282665,6.087019651283577
-5.138697275274614,-4.053023431982492,0.0,0.0,0.0,0.0,-3.9519464766781356,-2.278539398252391
-14.225601478716076,-11.118210139340144,0.0,0.0,0.0,0.0,-12.643634081436744,-10.269850845020732
-7.588691325834126,-6.656465337034635,0.0,0.0,0.0,0.0,-8.603382967911472,-10.233789358876631
-8.307367391493807,-2.1012461699797607,0.0,0.0,0.0,0.0,-4.330865151975064,-5.904879899032237
-8.06385929584876,2.4650822348358874,0.0,0.0,0.0,0.0,-2.638425980085097,-3.1171190904237167
10.243225914468027,1.9636565544709037,0.0,0.0,0.0,0.0,7.021177924393939,4.735295149075103
-7.594209574129907,4.259968235920552,0.0,0.0,0.0,0.0,-2.9149299065114986,-1.3745718764751644
-33.44541121646014,12.121746525681207,0.0,0.0,0.0,0.0,-17.884264848892546,-13.41475786864491
-9.704690079607246,-0.04623696572792641,0.0,0.0,0.0,0.0,-8.100485245643513,-7.518424029504549
9.83249262589613,1.7740180191357124,0.0,0.0,0.0,0.0,7.189333910962008,5.246755267643834
-10.672071657060016,-5.047384583054692,0.0,0.0,0.0,0.0,-7.341764310129301,-11.786145036145045
-30.07603530600491,-29.62297031539862,0.0,0.0,0.0,0.0,-29.093386020146962,-33.281709061449426
-17.408344981818317,-12.624258237308746,0.0,0.0,0.0,0.0,-14.54489693841528,-16.471905842918765
-6.253224768341929,1.836906764584865,0.0,0.0,0.0,0.0,-1.2253386114719402,-4.671690465462449
1.495402280462464,1.6612356883721386,0.0,0.0,0.0,0.0,1.2578531163809208,2.925384004159416
4.51844971412812,1.732919848676878,0.0,0.0,0.0,0.0,2.3002973026765474,6.163856918405077
-5.2132118671834204,-3.597079585960533,0.0,0.0,0.0,0.0,-5.549223137916192,-5.035174067359183
-0.618523134201842,5.209056824619717,0.0,0.0,0.0,0.0,-1.9270266782737193,1.17160105801729
-2.4609601159017136,1.7219886994114468,0.0,0.0,0.0,0.0,-0.8026199240102977,-1.7810041478549519
-5.263550261010614,-5.703712959172018,0.0,0.0,0.0,0.0,-2.9138666553471606,-7.888223788860977
0.7085521713501505,0.3139147635092014,0.0,0.0,0.0,0.0,-0.6622025279437223,-1.0210415738078273
-0.10985371093817033,-0.6987524427462856,0.0,0.0,0.0,0.0,-3.645483113482686,-1.4852005933238044
-2.0155655906143437,-3.0868994276263493,0.0,0.0,0.0,0.0,-1.960787493638886,0.008089315731388411
-16.454222866673827,-8.83342316172418,0.0,0.0,0.0,0.0,-9.926314461135455,-9.182466831460284
-21.227940433540002,-9.222846708510216,0.0,0.0,0.0,0.0,-15.3802866256584,-17.110549945078276
-1.7381014637202368,1.0402673638780409,0.0,0.0,0.0,0.0,-2.2689984022338265,-1.4075086115305777
-0.15197527618845566,-0.14295567712173543,0.0,0.0,0.0,0.0,-1.897708385573535,0.0543390437032197
-10.480372412938733,-4.473789544799048,0.0,0.0,0.0,0.0,-6.10249955814954,-8.217669697354323
-1.8942612587790773,0.08971078469072097,0.0,0.0,0.0,0.0,-7.568786692414975,-0.27414477045651064
-2.3801305462685893,-1.3568679203486373,0.0,0.0,0.0,0.0,8.078191606602049,1.289328865131393
-14.755485614720882,-9.476535513334179,0.0,0.0,0.0,0.0,24.993968728175158,-4.843618525160476
-3.677149261162474,-4.601255689908877,0.0,0.0,0.0,0.0,4.567762138823157,-0.9646966103067232
1.7897410691559403,1.8043072930893287,0.0,0.0,0.0,0.0,-5.493806081120104,0.37423157656571543
-18.237147905083745,-9.857694112308279,0.0,0.0,0.0,0.0,-11.259102842442548,-12.419099987692949
-19.02685306981461,-11.57364575299349,0.0,0.0,0.0,0.0,-17.5800818793386,-14.635665394137417
-1.732708053434315,-0.2761668927769236,0.0,0.0,0.0,0.0,-2.04321715726152,-1.8586455025201944
2.265944790185411,0.6608287258138664,0.0,0.0,0.0,0.0,0.8803117782153219,1.6054535575380575
5.8109899066232185,4.295102394705872,0.0,0.0,0.0,0.0,3.6223687551763306,7.116344126151816
10.25406727437854,5.487223418269982,0.0,0.0,0.0,0.0,7.8076838886536315,11.19295656555335
0.4713727676136551,1.5040452737929855,0.0,0.0,0.0,0.0,0.9833595845173393,0.3944779502876711
-6.98050328712406,2.3078535494335957,0.0,0.0,0.0,0.0,-0.9267741900352691,-1.837170374578834
-3.006422183709724,-1.1861619476561267,0.0,0.0,0.0,0.0,-0.9334524725831151,-0.3372598714082208
-0.1201534630447199,2.470053209511003,0.0,0.0,0.0,0.0,-0.6965368087902999,-1.4586057027871966
-0.664975578087085,4.0602010660266,0.0,0.0,0.0,0.0,-1.1078612559875702,0.3835898845150664
-4.091918997198222,-4.1551132125483585,0.0,0.0,0.0,0.0,-2.9350190374477307,-4.935920301373063
-4.533411402828045,-2.3834547432713946,0.0,0.0,0.0,0.0,-2.257140637238521,-4.15416509422787
3.0658522155997865,2.7930123442416113,0.0,0.0,0.0,0.0,1.6248491932561249,3.3272788681174865
11.314570445819733,6.9435958716036845,0.0,0.0,0.0,0.0,9.450746575127482,6.1187032588675825
4.712211208806765,5.095009267639747,0.0,0.0,0.0,0.0,7.5169757316842345,3.7800640473613387
-0.8865275904682711,1.4804846408676144,0.0,0.0,0.0,0.0,-1.5159595969997437,0.3670030791092311
5.2410913444442455,5.049612293099691,0.0,0.0,0.0,0.0,-1.4693483836653265,2.964922111629289
-7.887920065347085,4.119940286259436,0.0,0.0,0.0,0.0,-6.111037503889234,0.5445574023169535
15.03732784402387,-2.0397254661803874,0.0,0.0,0.0,0.0,7.784947740112887,7.743456956919334
49.77578360295669,-4.40881414665806,0.0,0.0,0.0,0.0,30.385722864448685,18.106300762617
11.280678791556758,0.19279567239818632,0.0,0.0,0.0,0.0,10.036807497268816,4.964886055901407
-4.256716634198022,3.844538398573667,0.0,0.0,0.0,0.0,-0.924878798327849,0.8861265286709842
9.284942644969721,5.561840224097684,0.0,0.0,0.0,0.0,8.435702931040375,6.096120669504679
-3.3329882373200452,1.3411601370724806,0.0,0.0,0.0,0.0,-3.2743766881181524,-1.0606235253933831
-5.935185157878149,-4.236434471504026,0.0,0.0,0.0,0.0,-5.552799273938644,-5.92440714341794
-0.9802345467248194,-2.5841444586639124,0.0,0.0,0.0,0.0,-0.36939967137347735,-2.977022008806359
4.014971262375897,-2.202822999905543,0.0,0.0,0.0,0.0,-3.1843804403385954,2.4319847961021748
-4.588756070868816,2.3491617156983096,0.0,0.0,0.0,0.0,-1.082951974250399,0.8279695825511227
11.409089927492266,5.248180279683617,0.0,0.0,0.0,0.0,5.537468800605792,5.4606445984051035
40.756756512089446,0.6545619969997164,0.0,0.0,0.0,0.0,9.187150974321078,13.753459475198591
14.324406814305947,2.460709435717999,0.0,0.0,0.0,0.0,3.626236270818866,5.539476827444256
-7.079214210398358,0.8248104244382622,0.0,0.0,0.0,0.0,-2.9278556361274743,-1.8142250964829785
-0.6959892111118174,-2.420264262310801,0.0,0.0,0.0,0.0,-2.2582101552878604,-2.237399715974111
1.093010653710228,3.219838418371421,0.0,0.0,0.0,0.0,1.9205553380450202,-0.5981925882355413
-7.963951364865086,-4.230999967088525,0.0,0.0,0.0,0.0,-7.507954135148599,-7.493428645628222
14.087806809576339,15.286472573859134,0.0,0.0,0.0,0.0,12.321225060803457,11.558917435947217
